country,country_clean,title,views_total,views_median,title_clean,lat,long,city/mountain/poi,extract
Macau,Macau,Young_and_Dangerous,226155,154.7946612,Young and Dangerous,22.127453,113.563914,Coloane,"Young and Dangerous (Chinese: 古惑仔之人在江湖) is a 1996 Hong Kong crime film about a group of triad members, detailing their adventures and dangers in a Hong Kong Triad society. Directed by the film's cinematographer..."
Macau,Macau,The_Untold_Story,144085,98.6208077,The Untold Story,22.149194,113.566643,City of Dreams,"The Untold Story is a 1993 Hong Kong crime-thriller film directed by Herman Yau and starring Danny Lee and Anthony Wong, with the former also serving as the film's producer. The film is based on the ""Eight..."""
Macau,Macau,Vengeance_(2009_film),116599,79.8076660,Vengeance (2009 film),22.19298,113.556162,Macau Fisherman's Wharf,"Vengeance (Chinese: 復仇) is a 2009 Hong Kong–French thriller film directed by Johnnie To, and written by Wai Ka-Fai. It stars Johnny Hallyday, Anthony Wong, Lam Ka-Tung, Lam Suet, Simon Yam and Sylvie Testud..."
Macedonia,Macedonia,Alexander_(2004_film),1871689,1281.1013005,Alexander (2004 film),41.996,21.431,Website,Alexander is a 2004 epic historical drama film based on the life of the Macedonian Greek general and king Alexander the Great. It was directed by Oliver Stone and starred Colin Farrell. The film's original...
Macedonia,Macedonia,Alexander_the_Great_(1956_film),135647,92.8453114,Alexander the Great (1956 film),41.031,21.335,Directions,"Alexander the Great is a 1956 epic historical drama film written, produced and directed by Robert Rossen about the life of Macedonian Greek general and king Alexander the Great. It was released by United..."
Macedonia,Macedonia,Reign:_The_Conqueror,132855,90.9342916,Reign: The Conqueror,42.132,21.714,Save,"Alexander: War Chronicles (Japanese: アレクサンダー戦記, Hepburn: Arekusandā Senki), released in North America as Reign: The Conqueror, in Europe as Alexander the Great and in South America as Alexander Senki,..."
Macedonia,Macedonia,Sikandar_(1941_film),88679,60.6974675,Sikandar (1941 film),41.345,21.555,Prilep,"Sikandar or Sikander (Hindi: सिकंदर, Urdu: سِکندر) is a 1941 epic  Bollywood film directed by Sohrab Modi and starring Prithviraj Kapoor as Alexander the Great. Development: The battle sequences featuring..."
Macedonia,Macedonia,The_Third_Half,34503,23.6160164,The Third Half,42.01,20.972,Tetovo,"The Third Half (Macedonian: Трето Полувреме [ˈtrɛtɔ pɔˈɫuvrɛmɛ]) is a Macedonian-Czech-Serbian film that deals with Macedonian football during World War II, and the deportation of Jews from Macedonia...."
Macedonia,Macedonia,The_Third_Half,34496,23.6112252,The Third Half,42.015,21.441,Čair,"The Third Half (Macedonian: Трето Полувреме [ˈtrɛtɔ pɔˈɫuvrɛmɛ]) is a Macedonian-Czech-Serbian film that deals with Macedonian football during World War II, and the deportation of Jews from Macedonia...."
Macedonia,Macedonia,The_Sap_from_Syracuse,8838,6.0492813,The Sap from Syracuse,41.949,21.503,Kisela Voda,"The Sap from Syracuse is a 1930 American pre-Code comedy film directed by A. Edward Sutherland and written by John Griffith Wray, along with Jack O'Donnell, John Hayden and Gertrude Purcell. The film stars..."
Macedonia,Macedonia,Skoplje_'63,6658,4.5571526,Skoplje '63,41.716,21.776,Veles,"Skoplje '63 is a 1964 Yugoslavian documentary film directed by Veljko Bulajić about the 1963 Skopje earthquake (Skoplje, per film title, is the Serbo-Croatian spelling of Skopje). It was screened at the..."
Madagascar,Madagascar,Casino_Royale_(2006_film),5359631,3668.4674880,Casino Royale (2006 film),-18.914,47.536,Antananarivo,"Casino Royale is a 2006 spy film, the twenty-first in the Eon Productions James Bond film series, and the third screen adaptation of Ian Fleming's 1953 novel of the same name. Directed by Martin Campbell..."
Madagascar,Madagascar,Madagascar_(2005_film),1858988,1272.4079398,Madagascar (2005 film),-18.149,49.402,Toamasina,Madagascar is a 2005 American computer-animated comedy film produced by DreamWorks Animation and distributed by DreamWorks Pictures. It was directed by Eric Darnell and Tom McGrath (the latter in his directional...
Madagascar,Madagascar,Madagascar:_Escape_2_Africa,990182,677.7426420,Madagascar: Escape 2 Africa,-19.866,47.033,Antsirabe,Madagascar: Escape 2 Africa is a 2008 American computer-animated comedy film produced by DreamWorks Animation and distributed  by Paramount Pictures. The sequel to the 2005 film Madagascar and the second...
Madagascar,Madagascar,Against_All_Flags,61256,41.9274470,Against All Flags,-21.453,47.086,Fianarantsoa,"Against All Flags is a 1952 American pirate film starring Errol Flynn as Brian Hawke, Maureen O'Hara as Prudence Spitfire"" Stevens and Anthony Quinn as Roc Brasiliano. The film's plot is set in 1700,..."""
Madagascar,Madagascar,Island_of_Lemurs:_Madagascar,30137,20.6276523,Island of Lemurs: Madagascar,-15.717,46.317,Mahajanga,"Island of Lemurs: Madagascar is a 2014 Canadian-American-Malagasy nature documentary film directed by David Douglas about lemurs in Madagascar. The film was released through Warner Bros. on April 4, 2014..."
Madagascar,Madagascar,The_King's_Pirate,28277,19.3545517,The King's Pirate,-23.35,43.667,Toliara,"The King's Pirate is a 1967 American pirate film directed by Don Weis and starring Doug McClure, Jill St. John and Guy Stockwell. It is a remake of the 1952 film Against All Flags. Plot summary: A..."
Madagascar,Madagascar,Souli_(film),16952,11.6030116,Souli ,-12.317,49.292,Antsiranana,"Souli is a 2004 Malagasy drama film written and directed by Alexander Abela and based on William Shakespeare's Othello. It follows Abela's 1999 film Makibefo, an adaptation of Macbeth. Plot: Carlos..."
Madagascar,Madagascar,"Madagascar,_a_Journey_Diary",12811,8.7686516,"Madagascar, a Journey Diary",-19.65,47.317,Antanifotsy,"Madagascar, a Journey Diary is a 2009 11-minute French animated film. It was nominated for an Academy Award in 2011. Plot: Famadihana is an ancient Malagasy custom that means the turning of the dead..."""
Madagascar,Madagascar,Makibefo,12200,8.3504449,Makibefo,-25.178,46.087,Ambovombe,"Makibefo is a 1999 Malagasy black-and-white drama film written and directed by Alexander Abela. The director filmed the movie near the town of Faux Cap, Madagascar, with a single technical assistant. With..."
Madagascar,Madagascar,The_Amorous_Corporal,5263,3.6023272,The Amorous Corporal,-13.2,49.05,Ambilobe,"The Amorous Corporal (French: La Bigorne, caporal de France) is a 1958 French adventure-comedy film co-written and directed by Robert Darène. Loosely based on the novel La Bigorne, caporal de France by..."
Malawi,Malawi,The_Boy_Who_Harnessed_the_Wind,423437,289.8268309,The Boy Who Harnessed the Wind,-13.967,33.787,Lilongwe,"The Boy Who Harnessed the Wind is a 2019 British drama film written, directed by and starring Chiwetel Ejiofor in his feature directorial debut. The film is based on the memoir The Boy Who Harnessed The..."
Malawi,Malawi,Lifecycles:_A_Story_of_AIDS_in_Malawi,4823,3.3011636,Lifecycles: A Story of AIDS in Malawi,-15.785,35.009,Blantyre,"Lifecycles: A Story of AIDS in Malawi is a 2003 documentary from directors Sierra Bellows and Doug Karr focusing on the AIDS epidemic in Malawi, Africa. Plot: Lifecycles: a Story of AIDS in Malawi..."
Malaysia,Malaysia,Venom_(2018_film),14139581,9678.0157426,Venom (2018 film),6.124,102.243,Kota Bharu,"Venom is a 2018 American superhero film based on the Marvel Comics character of the same name, produced by Columbia Pictures in association with Marvel and Tencent Pictures. Distributed by Sony Pictures..."
Malaysia,Malaysia,Crazy_Rich_Asians_(film),9840305,6735.3216975,Crazy Rich Asians ,3.141,101.687,Kuala Lumpur,"Crazy Rich Asians is a 2018 American romantic comedy film directed by Jon M. Chu, from a screenplay by Peter Chiarelli and Adele Lim, based on the 2013 novel of the same name by Kevin Kwan. The film stars..."
Malaysia,Malaysia,Mission:_Impossible_–_Rogue_Nation,9238483,6323.3969884,Mission: Impossible – Rogue Nation,3.037,101.443,Klang,"Mission: Impossible – Rogue Nation is a 2015 American action spy film written and directed by Christopher McQuarrie, from a story by McQuarrie and Drew Pearce and the fifth installment in the Mission:..."
Malaysia,Malaysia,Kabali_(film),6999481,4790.8836413,Kabali ,3.15,101.533,Kampung Baru Subang,Kabali is a 2016 Indian Tamil-language action crime film written and directed by Pa. Ranjith and produced by Kalaipuli S. Thanu. The film plot concerns the gang war between Kabaleeswaran (played by Rajinikanth...
Malaysia,Malaysia,Mechanic:_Resurrection,2736524,1873.0485969,Mechanic: Resurrection,1.466,103.758,Johor Bahru,"Mechanic: Resurrection is a 2016 action thriller film directed by Dennis Gansel and written by Philip Shelby and Tony Mosher, with a story by Shelby and Brian Pittman. It is the sequel to the 2011 film..."
Malaysia,Malaysia,Iru_Mugan,2247153,1538.0924025,Iru Mugan,4.584,101.083,Ipoh,"Iru Mugan (English: Two-faced) is a 2016 Indian Tamil-language science-fiction action film written and directed by Anand Shankar. The film stars Vikram in dual roles, Nayantara and Nithya Menen in the..."
Malaysia,Malaysia,Blackhat_(film),1801197,1232.8521561,Blackhat ,1.55,110.333,Kuching,"Blackhat is a 2015 American action techno-thriller film produced and directed by Michael Mann. The film stars Chris Hemsworth, Tang Wei, Viola Davis, Holt McCallany, and Wang Leehom. The film premiered..."
Malaysia,Malaysia,Don_(2006_Hindi_film),1190516,814.8637919,Don (2006 Hindi film),3.107,101.607,Petaling Jaya,"Don, also known as Don: The Chase Begins Again, is a 2006 Indian action-thriller film directed by Farhan Akhtar. The film was produced by Ritesh Sidhwani and Akhtar's production company Excel Entertainment..."
Malaysia,Malaysia,Don_2,1147772,785.6071184,Don 2,3.085,101.533,Shah Alam,"Don 2 (also known as Don: The King Is Back) is a 2011 Indian action thriller film co-written, co-produced and directed by Farhan Akhtar. It is the second installment in the Don series. Jointly produced..."
Malaysia,Malaysia,Madras_Cafe,1083092,741.3360712,Madras Cafe,5.975,116.072,Kota Kinabalu,"Madras Cafe is a 2013 Indian political action thriller film directed by Shoojit Sircar and starring John Abraham, Nargis Fakhri, Rashi Khanna and Leena Paul in lead roles. The film is set in the late 1980s..."
Maldives,Maldives,The_Island_President,40342,27.6125941,The Island President,4.175,73.509,Malé,"The Island President is a 2011 documentary film about the efforts of then-President of the Maldives Mohamed Nasheed to tackle rising sea levels resulting from climate change. Produced by Actual Films,..."
Maldives,Maldives,Impressionen_unter_Wasser,36116,24.7200548,Impressionen unter Wasser,-0.299,73.424,Fuvahmulah,"Impressionen unter Wasser (Underwater Impressions aka Impressions of the deep) is a documentary film released in 2002. It was directed by Leni Riefenstahl. After the premiere of her film Tiefland in 1954..."""
Mali,Mali,Sahara_(2005_film),972521,665.6543463,Sahara (2005 film),12.65,-8,Bamako,"Sahara is a 2005 action-adventure comedy film directed by Breck Eisner that is based on the best-selling book of the same name by Clive Cussler. It stars Matthew McConaughey, Steve Zahn and Penélope Cruz..."
Mali,Mali,Timbuktu_(2014_film),335361,229.5420945,Timbuktu (2014 film),11.318,-5.667,Sikasso,Timbuktu is a 2014 French-Mauritanian drama film directed by Abderrahmane Sissako. It was selected to compete for the Palme d'Or in the main competition section at the 2014 Cannes Film Festival. At Cannes...
Mali,Mali,Yeelen,49548,33.9137577,Yeelen,14.484,-4.183,Mopti,"Yeelen (Bambara for brightness""/""light"") is a 1987 Malian film directed by Souleymane Cissé. It is filmed in the Bambara and Fula languages, and is based on a legend told by the Bambara people. Though..."""
Mali,Mali,Bamako_(film),47600,32.5804244,Bamako ,12.392,-5.464,Koutiala,"Bamako is a 2006 film directed by Abderrahmane Sissako, first released at the 2006 Cannes Film Festival on 21 May and in Manhattan by New Yorker Films on 14 February 2007. The film depicts a trial taking..."""
Mali,Mali,Running_the_Sahara,33567,22.9753593,Running the Sahara,13.432,-6.216,Ségou,"Running the Sahara is a 2007 documentary feature film that chronicles Ray Zahab, Charlie Engle, and Kevin Lin's attempt to run across the entire Sahara Desert. They traveled a total of 6920 kilometers..."
Mali,Mali,Timbuktu_(1959_film),24995,17.1081451,Timbuktu (1959 film),16.272,-0.045,Gao,"Timbuktu is a 1959 American black-and-white adventure film directed by Jacques Tourneur and starring Victor Mature and Yvonne de Carlo. It is set in Timbuktu (Africa), but was filmed in the Coral Pink..."
Mali,Mali,La_Vie_Sur_Terre,12940,8.8569473,La Vie Sur Terre,14.447,-11.444,Kayes,"La Vie Sur Terre (Life on Earth) is a 1998 Malian comedy/drama film written and directed by, and starring Abderrahmane Sissako. It is set in the village of Sokolo and depicts rural life on the eve of the..."
Mali,Mali,Guimba_the_Tyrant,11826,8.0944559,Guimba the Tyrant,13.702,-6.066,Markala,"Guimba the Tyrant (French: Guimba, un tyran, une époque) is a 1995 Malian comedy drama film in the Bambara language (with some Fula language components), directed by noted Malian director Cheick Oumar..."
Mali,Mali,N_-_The_Madness_of_Reason,7057,4.8302533,N - The Madness of Reason,13.573,-8.034,Kolokani,"N – The Madness of Reason is a 2014 Belgian documentary film written (in collaboration with Ben Okri) and directed by Peter Krüger. Synopsis: The film explores the life of Raymond Borremans, a freewheeling..."
Mali,Mali,Timbuctoo_(film),6065,4.1512663,Timbuctoo ,12.744,-8.073,Kati,"Timbuctoo is a 1933 British comedy film, co-directed by Walter Summers and Arthur B. Woods for British International Pictures, and starring Henry Kendall and Margot Grahame.  Although BIP had a reputation..."
Malta,Malta,Youth_Without_Youth_(film),226375,154.9452430,Youth Without Youth ,35.897,14.461,Birkirkara,"Youth Without Youth is a 2007 fantasy drama film written and directed by Francis Ford Coppola, based on the novella of the same name by Romanian author Mircea Eliade. The film is a co-production between..."
Malta,Malta,Black_Eagle_(1988_film),145142,99.3442847,Black Eagle (1988 film),35.876,14.472,Qormi,"Black Eagle is a 1988 American action film directed by Eric Karson and starring Shō Kosugi, Jean-Claude van Damme, and Kane Kosugi. It was shot on the Mediterranean island of Malta. The film was released..."
Malta,Malta,The_Mackintosh_Man,111899,76.5906913,The Mackintosh Man,35.909,14.426,Mosta,"The Mackintosh Man is a 1973 British-American Cold War spy thriller film, directed by John Huston and starring Paul Newman, Dominique Sanda and James Mason.Huston called it a spy thriller with some amusing..."""
Malta,Malta,Malta_Story,68406,46.8213552,Malta Story,35.876,14.535,Żabbar,"Malta Story is a 1953 British war film, directed by Brian Desmond Hurst, which is based on the heroic air defence of Malta during the Siege of Malta in the Second World War. The film uses real and unique..."
